Tweet Time Shift,Tweet Category,Twitter User Duration,Verified User,User Tweet Count,User Followers,Friends Count,User Listed,Tweet Word Count,Sentiment Score,Parent Tweet Count,Hash Tags Count,Mentions Count,Media Count,Retweets,Likes
3,3,935,0,138167,129,281,0,25,1,1,0,1,0,11,0
3,3,257,0,80893,115,152,0,25,1,1,0,1,0,11,0
3,3,223,0,60942,28,148,0,25,1,1,0,1,0,11,0
3,3,91,0,31413,48,271,0,25,1,1,0,1,0,11,0
3,3,134,0,2338,1,166,0,25,1,1,0,1,0,11,0
3,3,1980,0,33358,1217,1614,2,19,1,1,0,1,0,26,0
3,3,1860,0,10263,12,33,0,21,0,1,4,1,0,613,0
3,3,161,0,30190,92,170,0,25,1,1,0,1,0,11,0
3,3,216,0,21276,1254,1445,3,19,1,1,0,1,0,26,0
3,3,442,0,4232,86,465,1,19,1,1,0,1,0,26,0
3,3,894,0,67594,937,1427,10,19,1,1,0,1,0,26,0
3,3,485,0,3580,10896,18,119,19,1,1,0,1,0,26,0
1,3,3933,1,120561,166955,108,164,32,1,0,2,0,1,0,1
1,3,909,1,81840,88356,845,666,35,1,0,0,0,1,0,0
4,3,5171,1,264896,1246329,492,6314,22,0.333,0,1,0,1,2,8
3,3,4836,1,272276,12819,3354,395,19,1,1,1,1,0,1594,0
3,3,5330,1,39044,130404,9398,1571,41,1,0,0,5,1,1,3
3,3,5104,1,186025,3511462,872,5551,17,1,0,1,0,1,1594,7412
2,3,5085,1,28508,10819,1779,142,14,0,0,0,0,1,0,0
2,3,4887,1,25404,2869,2270,83,14,0,0,0,0,1,0,0
2,3,4831,1,2121636,19395035,35,13276,32,1,0,2,0,1,0,1
1,3,5016,1,52196,187796,3254,507,21,0,1,1,2,0,15664,0
1,3,4403,1,11176,17873,657,347,19,1,0,0,0,2,0,0
1,3,4888,1,18066,1924496,3008,2445,23,1,0,1,0,4,503,4877
1,3,4222,1,27469,3401,1210,30,21,0,1,1,2,0,15664,0
1,3,4888,1,41505,12696,627,12,21,0,1,1,2,0,15664,0
1,3,4888,1,18066,1924496,3008,2445,26,0.333,0,1,2,1,15664,44160
4,3,4888,1,18066,1924496,3008,2445,39,0.2,0,2,0,1,10,116
3,3,4349,1,52030,76841,384,493,12,1,1,0,1,1,5,0
3,3,4997,1,50377,14943,2872,232,10,1,0,0,0,1,5,13
2,3,4831,1,2121636,19395035,35,13276,20,1,0,1,0,1,1,3
1,3,4726,1,160242,422810,110,596,23,1,0,0,0,1,0,0
1,3,4831,1,2121636,19395035,35,13276,23,1,0,0,0,1,1,2
4,3,4888,1,18066,1924496,3008,2445,23,0,0,1,3,1,127,728
4,3,4959,1,14072,21721,1726,453,28,0,0,2,9,1,0,0
3,3,5007,1,47200,7302,3719,118,14,0,0,5,0,1,1,1
1,3,5307,1,221141,855536,44114,4962,12,1,0,0,0,1,2,4
4,3,4804,1,11351,7390,688,84,16,1,0,0,0,1,0,6
4,3,5036,1,14495,57873,11212,641,24,0,0,1,10,1,1,4
3,3,5593,1,91357,440300,1602,1385,11,1,0,0,1,1,2,37
3,3,4966,1,8075,15002,315,340,43,1,0,0,0,1,1,3
3,3,4887,1,25404,2869,2270,83,17,1,0,0,0,1,1,1
3,3,5252,1,71670,5105220,4242,7918,35,1,0,0,0,1,211,2381
3,3,4942,1,172423,2497849,821,1608,22,1,0,1,1,1,121,761
3,3,3561,1,20449,56435,45389,69,13,1,0,0,0,2,0,7
3,3,4858,1,36522,707008,533,836,43,1,0,2,1,1,0,4
2,3,4990,1,67248,24218,6907,282,16,1,1,1,1,0,5,0
1,3,5123,1,6074,349129,103,2196,21,0,1,1,1,0,112,0
1,3,5238,1,1120613,3686894,1814,6416,40,1,0,0,0,2,52,569
1,3,4804,1,11351,7390,688,84,20,0,0,0,0,1,1,5
1,3,4888,1,18066,1924496,3008,2445,22,0,0,1,0,1,112,486
3,3,5071,1,23386,149831,261,774,40,1,0,0,0,1,10,133
1,3,4844,0,210230,3405,5004,47,15,1,1,1,3,0,231,0
1,3,2705,0,6452,235,281,0,27,0,0,4,0,0,0,0
1,3,2223,0,38387,1972,1627,0,21,0,1,1,2,0,171,0
1,3,2782,0,245818,1871,1621,13,19,1,1,2,2,0,8,0
1,3,1748,0,65000,252,58,0,7,0,1,1,2,2,1,0
1,3,520,0,5963,319,298,9,11,1,0,1,0,0,0,0
1,3,74,0,3611,18,14,0,23,0,1,0,1,0,189,0
1,3,1748,0,65000,252,58,0,6,0,1,1,2,1,1,0
1,3,1376,0,20947,2244,3034,2,21,0,1,1,2,0,171,0
1,3,1282,0,38107,312,1117,1,13,0,1,1,1,2,472,0
1,3,2134,0,2246,30,52,0,12,0,0,1,0,2,0,0
1,3,1300,0,7993,36,62,0,10,0,1,1,2,1,10,0
1,3,1748,0,65000,252,58,0,9,0,1,1,2,1,3,0
1,3,5250,0,168571,386175,715,1268,13,0,0,1,1,0,0,0
1,3,1363,0,14740,100,375,1,19,0,1,1,1,0,339,0
1,3,1649,0,9228,477,588,0,13,0,0,1,0,1,0,0
1,3,1748,0,65000,252,58,0,10,0,1,1,1,1,6,0
1,3,750,0,2628,11,36,0,26,0,1,0,1,0,641,0
1,3,2382,0,12702,331,476,0,23,0,1,0,1,0,31,0
1,3,515,0,75,0,10,0,25,0,1,0,1,0,7,0
1,3,66,0,545,3,159,0,15,1,1,1,1,1,47,0
1,3,40,0,39464,48,46,0,21,0,1,0,1,0,4,0
1,3,1494,0,19012,3323,3597,10,21,0,1,1,2,0,171,0
1,3,1300,0,7993,36,62,0,10,0,1,1,1,1,17,0
1,3,368,0,7387,289,408,0,15,1,1,1,1,1,47,0
1,3,1490,0,14801,5126,4923,7,32,-1,0,1,0,0,0,1
1,3,860,0,40852,271,422,1,23,0,1,0,1,0,31,0
1,3,1580,0,82,6,98,0,11,1,1,1,1,1,2,0
1,3,512,0,5167,144,322,0,19,1,1,2,3,0,9,0
1,3,1300,0,7993,36,62,0,15,0,1,1,2,1,10,0
1,3,1300,0,7993,36,62,0,4,0,0,1,1,1,0,0
1,3,2910,0,50,25,24,0,24,0,1,1,1,0,2,0
1,3,1173,0,22965,235,1120,0,19,1,1,2,3,0,9,0
1,3,355,0,5572,90,193,0,13,0,1,1,1,0,14,0
1,3,504,0,27708,1802,498,5,21,0,1,1,1,0,13,0
1,3,1252,0,46205,650,312,1,10,0,1,1,1,1,40,0
1,3,1236,0,22216,919,791,10,21,1,1,1,1,0,3,0
1,3,3375,0,69158,2264,704,27,15,0,0,3,0,0,0,0
1,3,1300,0,7993,36,62,0,10,0,1,1,1,1,19,0
1,3,823,0,13061,21,75,0,19,1,1,2,3,0,9,0
1,3,1306,0,6959,15,235,0,19,1,1,2,3,0,9,0
1,3,30,0,9777,296,176,0,25,1,1,0,2,0,2,0
1,3,1748,0,65000,252,58,0,8,0,1,1,2,1,1,0
1,3,1933,0,607,211,163,0,21,1,1,1,1,0,1415,0
1,3,274,0,12208,457,633,3,21,1,1,1,1,0,3,0
1,3,1748,0,65000,252,58,0,7,0,1,1,2,1,1,0
1,3,2249,0,100661,685,93,14,19,1,1,2,3,0,9,0
1,3,1300,0,7993,36,62,0,4,0,0,1,1,1,0,0
1,3,2687,0,9595,144,148,2,24,0,1,0,1,0,31,0
1,3,376,0,17240,1277,1455,0,26,0,1,0,1,0,641,0
1,3,581,0,7004,515,665,3,21,0,1,1,2,0,171,0
1,3,1748,0,65000,252,58,0,8,0,1,1,2,1,1,0
1,3,1924,0,249561,1896,869,2,16,-1,1,1,1,0,31,0
1,3,794,0,7383,38,103,0,14,0,1,1,1,0,5,0
1,3,1433,0,37231,92,224,1,19,0,1,1,1,0,18,0
1,3,1748,0,65000,252,58,0,7,0,1,1,2,1,1,0
1,3,794,0,7383,38,103,0,9,0,1,1,1,0,16,0
1,3,1270,0,131799,4351,4721,2,16,0,1,1,2,1,6,0
1,3,794,0,7383,38,103,0,26,0,1,0,1,0,26,0
1,3,1300,0,7993,36,62,0,9,0,0,1,1,1,0,0
1,3,4936,0,245145,2037,2257,11,21,0,1,1,2,0,20,0
1,3,987,0,3854,223,754,0,23,0,1,0,1,0,31,0
1,3,814,0,4888,63,162,0,21,1,1,1,1,0,20,0
1,3,1638,0,21152,244,907,0,22,0,1,2,2,0,2,0
1,3,164,0,49974,306,263,1,21,0,1,1,1,0,3,0
1,3,1699,0,2701,35,32,0,23,0,1,0,1,0,189,0
1,3,4510,0,43668,815,911,31,19,1,1,2,3,0,9,0
1,3,562,0,4226,458,485,0,23,0,1,0,1,0,1,0
1,3,854,0,23098,108,138,0,26,0,1,0,1,0,641,0
1,3,153,0,2718,4,8,0,8,0,1,1,1,0,0,0
3,3,5009,1,77478,23362,19340,280,49,0,0,1,1,1,11,17
2,3,1857,1,24942,71309,96,208,42,0,0,0,0,1,0,4
3,3,4882,1,3285,2349320,0,12196,46,0.333,0,0,0,1,294,2167
1,3,2736,1,132340,927650,16,8573,47,1,1,0,0,0,4,89
1,3,4593,1,48522,5817,970,254,25,1,1,0,0,0,0,2
4,3,4866,1,76595,13135,746,107,24,0,1,0,1,0,94,0
4,3,4635,1,8053,21727,4854,125,40,-1,1,0,1,0,0,7
4,3,4634,1,226870,19303,2426,216,21,-1,0,0,0,0,0,25
3,3,5088,1,19442,26093,898,601,16,0,1,0,0,0,0,2
2,3,4911,1,165754,28081,19374,1247,15,1,1,0,0,0,0,2
1,3,4567,1,6861,113913,12869,585,17,-1,1,0,0,0,3,130
1,3,5025,1,58950,22319,4455,234,52,0.333,1,0,1,0,0,3
4,3,5237,1,77870,5460,673,113,27,-1,1,0,3,0,0,2
4,3,5012,1,138259,20060,661,359,38,-0.5,1,0,0,0,0,17
3,3,5270,1,50866,557830,501,3812,17,0,1,0,3,0,10,0
3,3,4448,1,20987,125585,399,1546,54,-1,1,0,0,0,2,9
3,3,4524,1,186509,65704,426,1231,46,-0.333,0,0,0,0,0,42
3,3,4846,1,2965,113512,146,1097,29,0,0,0,0,1,55,472
2,3,5370,1,290710,157177,510,2771,5,0,1,0,2,0,0,1
2,3,5370,1,290710,157177,510,2771,19,0,1,0,1,0,0,2
4,3,4978,1,11731,17126,90,943,14,0,1,0,0,0,0,1
4,3,4206,1,51360,345,190,5,14,0,1,0,1,0,1,0
4,3,5270,1,50866,557830,501,3812,23,0,1,0,3,0,13,0
3,3,3470,1,32117,30719,830,128,23,1,1,2,1,0,1,0
1,3,5228,1,223487,117724,818,1042,36,0,0,0,0,0,1,1
4,3,4215,1,47215,10565,6022,193,16,1,1,0,4,0,3,0
3,3,5258,1,259818,203617,547,1802,17,0,0,0,0,0,1,2
4,3,2970,1,51306,161680,688,64,41,-0.5,0,0,0,0,0,49
3,3,5186,1,121083,25285,1210,840,17,0,0,0,0,0,1,9
3,3,4985,1,439601,526413,1393,1966,12,0,0,0,0,0,0,1
1,3,2400,1,7226,89522,793,189,49,1,0,0,0,1,14,54
4,3,5155,1,101436,2667,2585,137,16,1,1,0,4,0,3,0
4,3,4215,1,47215,10565,6022,193,29,1,0,1,6,1,3,1
3,3,5413,1,96474,5526,707,195,26,0,1,0,1,0,0,1
3,3,4261,1,78003,26522,26876,788,19,1,0,2,0,0,0,0
2,3,4469,1,58552,45159,5257,1348,14,0,0,1,0,0,1,27
1,3,174,0,10506,0,0,0,15,1,1,2,2,0,17,0
1,3,4782,0,10280,765,2,4,19,0,0,11,0,1,0,1
1,3,2625,0,3653,321,844,2,10,0,0,0,1,1,0,1
1,3,2946,0,1553,5,39,0,15,1,1,2,2,0,17,0
1,3,1022,0,21491,449,556,0,21,0,1,0,3,0,3,0
1,3,555,0,18573,436,462,0,21,0,1,0,3,0,3,0
1,3,301,0,60530,414,522,0,21,0,1,0,3,0,3,0
1,3,46,0,4452,359,728,0,27,0,1,0,2,1,3,2
4,3,4322,0,991030,5631,6192,145,16,1,1,0,1,0,1,0
4,3,355,0,2702,11,49,1,5,0,0,0,0,1,0,0
4,3,280,0,75,1,29,0,23,0,1,0,1,0,917,0
4,3,2604,0,528,81,51,0,28,1,0,15,0,1,1,0
3,3,7,0,706,67,406,0,21,0,0,0,0,1,0,1
3,3,38,0,1976,23,40,0,13,0,1,4,1,1,1,0
3,3,368,0,28905,215,83,0,11,0,0,4,0,1,1,1
3,3,2412,0,685,49,13,7,15,1,1,2,2,0,17,0
3,3,1512,0,54360,336,612,1,4,0,0,5,0,1,0,0
3,3,160,0,1433,10,14,0,15,1,1,2,2,0,17,0
3,3,4654,1,13685,171008,424,180,18,0,1,1,2,0,2,0
3,3,1312,0,19956,225,145,1,15,1,1,2,2,0,17,0
3,3,393,0,2218,19,48,0,15,1,1,2,2,0,17,0
3,3,4902,1,26937,72526,2426,179,31,0,0,6,1,1,2,7
3,3,50,0,102,0,34,0,6,0,0,0,0,1,0,0
3,3,176,0,102411,76,1,1,20,0,0,0,0,1,0,0
3,3,1240,0,57712,828,131,0,15,1,1,2,2,0,17,0
3,3,3919,0,5417,66,268,0,15,1,1,2,2,0,17,0
3,3,1980,0,78679,1417,9,1,15,1,1,2,2,0,17,0
3,3,520,0,1639,164,68,0,20,1,1,0,2,0,1,0
3,3,135,0,106237,654,660,2,21,0,1,0,1,0,1,0
3,3,1317,0,29491,934,335,1,15,1,1,2,2,0,17,0
2,3,561,0,2260,83,45,1,15,1,1,2,2,0,17,0
2,3,3680,0,65875,695,2067,0,15,1,1,2,2,0,17,0
2,3,1598,0,73159,366,689,1,15,1,1,2,2,0,17,0
2,3,85,0,2735,3,40,0,16,1,1,1,2,0,5,0
2,3,3494,0,17772,8726,393,32,29,0,0,1,1,1,1,2
2,3,694,0,45424,691,624,0,15,1,1,2,2,0,17,0
2,3,4359,0,2076,605,3,13,15,1,1,2,2,0,17,0
2,3,472,0,5447,111,709,0,15,1,1,2,2,0,17,0
2,3,1808,0,20679,134,96,1,15,1,1,2,2,0,17,0
2,3,2244,0,75597,6956,132,7,24,1,0,6,1,2,17,41
2,3,145,0,1941,1,11,0,21,1,0,6,0,3,0,0
2,3,145,0,1941,1,11,0,21,1,0,6,0,3,0,0
2,3,565,0,1842,81,177,0,21,1,1,1,1,0,12,0
2,3,145,0,1941,1,11,0,19,1,0,4,0,2,0,0
2,3,145,0,1941,1,11,0,19,1,0,4,0,2,0,0
2,3,4782,0,10280,765,2,4,26,0,0,12,0,1,0,0
2,3,59,0,30,4,8,0,9,0,0,0,0,1,0,0
2,3,753,0,1441,1451,19,0,25,1,0,0,1,1,1,1
2,3,145,0,1941,1,11,0,17,1,0,2,0,1,0,0
2,3,145,0,1941,1,11,0,17,1,0,2,0,1,0,0
2,3,1838,0,13061,220,577,2,11,0,0,0,0,1,0,0
2,3,163,0,463,133,130,0,7,0,1,0,1,1,1,0
2,3,163,0,463,133,130,0,5,0,0,0,0,1,1,0
2,3,1949,0,23719,113,1172,0,4,0,1,0,1,0,1,0
2,3,2021,0,4383,323,694,0,22,1,1,0,1,0,176,0
2,3,895,0,17775,116,115,1,25,-1,1,0,1,1,0,1
1,3,4782,0,10280,765,2,4,21,0,0,12,0,1,0,1
1,3,4782,0,10280,765,2,4,22,0,0,12,0,1,0,0
1,3,77,0,9351,166,226,0,21,1,1,1,1,0,12,0
4,3,791,0,284,4,158,0,44,1,0,0,1,4,0,0
4,3,3628,1,909,957,134,27,9,0,0,0,0,0,1,1
1,3,3912,0,11636,472,528,0,16,0,1,0,2,0,0,0
1,3,4720,0,16945,13302,366,58,34,1,0,0,0,2,0,1
1,3,1078,0,20088,1353,743,0,49,0,1,0,3,0,0,1
1,3,3912,0,11636,472,528,0,13,0,1,0,3,0,0,1
1,3,19,0,154,12,161,0,30,0,1,0,2,0,0,0
1,3,4596,0,19659,392,536,12,36,-1,1,0,1,0,0,0
1,3,5168,0,33848,1892,1122,50,25,1,1,0,0,0,0,2
1,3,2889,0,88604,1021,836,24,22,0,1,0,1,0,1,0
1,3,914,0,21049,363,531,5,27,0,1,0,1,0,0,0
1,3,27,0,1226,29,157,0,40,1,0,0,0,0,0,0
1,3,4960,0,6431,6294,45,283,32,1,0,0,0,0,0,0
1,3,190,0,1568,69,257,1,34,-1,1,0,2,0,0,6
1,3,2413,0,134335,3686,1064,19,8,1,1,0,1,0,0,4
1,3,2413,0,134335,3686,1064,19,21,0,1,0,1,0,2,0
1,3,37,0,667,122,1090,0,13,-1,1,0,1,0,10,0
1,3,2420,0,46056,208,875,0,10,0,1,8,1,1,1,0
1,3,3633,0,1433,4015,96,4,8,0,0,8,0,1,1,8
1,3,4912,0,8008,170,547,8,42,1,0,0,0,0,0,0
1,3,3483,0,27484,549,538,13,19,0,1,1,2,0,106,0
1,3,283,0,12,1,7,0,21,0,1,0,1,0,2,0
1,3,3017,0,27510,7577,1382,36,43,0,0,0,0,0,2,36
1,3,3907,0,457577,9506,7810,815,39,1,0,2,0,1,0,0
1,3,919,0,27828,1144,4956,1,35,1,0,2,0,1,0,0
1,3,2313,1,2915,6212,224,89,35,1,0,0,0,1,0,1
1,3,4351,0,44431,870,907,44,36,0,1,0,1,0,0,1
1,3,3957,0,251274,666,1040,10,23,1,1,0,2,0,1,0
1,3,209,0,10883,133,234,2,5,0,0,0,0,0,0,0
1,3,5019,0,720026,8208,8680,352,16,1,1,0,1,0,1,0
1,3,919,0,27828,1144,4956,1,36,1,0,2,0,1,0,0
1,3,145,0,12167,475,891,2,21,1,1,0,1,0,0,0
1,3,5095,1,90507,42000,903,673,14,1,0,0,0,0,1,2
4,3,2245,0,6237,2229,2964,22,46,0.333,1,0,3,0,0,0
4,3,3907,0,457577,9506,7810,815,35,1,0,2,0,1,0,0
4,3,919,0,27828,1144,4956,1,44,1,0,2,0,1,0,0
4,3,43,0,3237,7,3,0,5,1,0,0,0,1,0,0
4,3,937,0,29652,1688,1271,9,15,0,1,0,1,0,0,1
4,3,655,0,5011,41,38,1,27,1,1,0,1,0,0,0
4,3,3907,0,457577,9506,7810,815,42,1,0,2,0,1,0,0
4,3,3907,0,457577,9506,7810,815,25,1,0,2,0,1,0,0
4,3,2223,0,443,32,137,0,20,0,1,0,2,0,3,0
4,3,3907,0,457577,9506,7810,815,18,1,0,2,0,1,0,0
4,3,919,0,27828,1144,4956,1,36,1,0,2,0,1,0,0
4,3,3907,0,457577,9506,7810,815,37,1,0,2,0,1,0,0
4,3,3907,0,457577,9506,7810,815,37,1,0,2,0,1,0,0
4,3,919,0,27828,1144,4956,1,38,1,0,2,0,1,0,0
4,3,3184,0,24350,909,428,59,23,1,1,0,2,0,6,0
4,3,24,0,786,0,1,0,11,1,0,0,0,1,0,0
4,3,3689,0,1542,778,593,6,23,1,1,0,2,0,6,0
4,3,919,0,27828,1144,4956,1,37,1,0,2,0,1,0,0
4,3,2757,0,7443,1091,909,5,43,0,1,0,0,0,0,0
4,3,5161,0,282,676,1165,28,44,0,1,0,1,0,0,0
4,3,0,0,7,0,10,0,24,-1,1,0,1,0,3,0
4,3,919,0,27828,1144,4956,1,39,1,0,2,0,1,0,0
4,3,919,0,27828,1144,4956,1,25,1,0,2,0,1,0,0
4,3,639,0,16351,234,165,2,45,0.2,1,0,0,1,0,0
4,3,2466,0,175519,3368,1903,0,13,-1,1,0,1,0,10,0
4,3,298,0,33242,52110,19707,10,13,-1,1,0,1,0,10,0
4,3,4180,0,18341,1785,1424,3,15,-1,1,0,1,0,0,0
4,3,3517,0,19172,409,1451,0,20,0,1,0,1,0,14,0
4,3,3907,0,457577,9506,7810,815,35,1,0,2,0,1,0,0
4,3,4089,0,405243,62933,21344,699,23,0,1,0,2,0,1,0
4,3,919,0,27828,1144,4956,1,37,1,0,2,0,1,0,1
4,3,4548,0,9319,966,1183,25,23,1,1,0,2,0,4,0
4,3,2659,0,10731,2380,2923,23,23,1,1,0,2,0,4,0
4,3,4918,0,3892,98,925,4,41,-1,1,0,1,0,0,3
4,3,304,0,1401,38,709,19,20,0,1,0,1,0,14,0
4,3,133,0,24825,1230,2188,0,13,-1,1,0,1,0,10,0
4,3,651,0,411,20,186,0,30,-1,0,6,0,0,0,1
4,3,4681,0,11675,256,1415,0,20,0,1,0,1,0,14,0
4,3,3907,0,457577,9506,7810,815,18,1,0,2,0,1,0,0
4,3,3907,0,457577,9506,7810,815,41,0,0,2,0,1,0,0
4,3,4900,0,210475,1622,2531,189,20,0,1,0,1,0,14,0
4,3,1432,0,991,497,1235,2,35,-1,0,0,1,3,0,3
4,3,1203,0,23053,72,0,1,16,-1,0,6,0,0,0,0
4,3,919,0,27828,1144,4956,1,31,1,0,2,0,1,0,0
4,3,4510,0,22796,475,568,24,22,0,1,0,1,0,1,0
4,3,4268,0,9849,562,845,2,20,0,0,0,0,0,1,2
4,3,1925,0,10633,1570,10,17,28,-0.333,0,5,1,1,0,2
4,3,1913,0,117467,1370,3833,3,20,0,1,0,1,0,14,0
4,3,447,0,6223,521,1993,1,42,1,1,1,1,0,0,0
4,3,919,0,27828,1144,4956,1,37,1,0,2,0,1,0,0
4,3,39,0,2204,2,1,0,6,0,0,0,0,1,0,0
4,3,2631,0,231255,1041,12,17,12,0,0,0,0,0,0,0
4,3,40,0,4173,4,0,0,22,1,0,0,0,0,0,0
4,3,919,0,27828,1144,4956,1,24,1,0,2,0,1,0,0
4,3,1478,0,7213,269,590,0,18,1,0,0,0,0,0,0
4,3,1235,0,7063,1924,1082,21,18,0,1,0,1,0,1,0
4,3,5264,0,34136,2378,84,76,27,1,1,0,1,0,2,0
4,3,3657,0,2076,5577,2732,61,5,0,0,5,0,0,0,0
4,3,919,0,27828,1144,4956,1,29,0,0,2,0,1,0,0
4,3,3907,0,457577,9506,7810,815,42,1,0,2,0,1,0,0
4,3,1129,0,46913,1831,5000,6,19,1,1,0,2,0,1,0
4,3,3038,0,5058,1078,105,24,16,0,1,1,2,0,1,0
4,3,3011,0,2617,498,372,19,14,0,0,1,1,2,1,4
4,3,3907,0,457577,9506,7810,815,14,1,0,2,0,1,0,1
4,3,3968,1,80143,91515,2008,969,12,0,0,0,1,1,0,0
4,3,1795,0,31426,1271,2267,0,13,-1,1,0,1,0,10,0
4,3,180,0,1645,379,621,1,20,0,1,0,1,0,14,0
4,3,1102,0,121759,1549,4299,1,20,0,1,0,1,0,14,0
4,3,3926,0,19152,206,503,2,47,1,1,0,1,0,0,1
2,3,5024,1,63662,496593,5659,1472,18,0,1,2,3,0,26,0
4,3,4724,1,5583,2292,70,52,38,0,0,14,0,0,0,1
1,3,883,1,7078,584,137,11,48,0,1,0,0,0,1,3
4,3,4982,1,141902,15584,5618,112,13,0,1,0,2,0,18,0
4,3,3830,1,43707,5948,792,139,18,1,1,1,1,0,0,0
3,3,4994,1,51964,5961,484,91,43,1,0,1,0,1,1,3
2,3,4529,1,15272,21392,3915,268,43,1,0,0,0,0,2,3
2,3,4098,1,9941,28788,0,608,23,1,1,0,1,0,7,0
4,3,5051,1,5607,4587,933,197,33,1,0,0,1,1,0,1
4,3,5112,1,25612,25072,1739,513,22,1,1,0,2,0,1,0
3,3,5141,1,2489,2693,437,141,47,1,0,0,0,0,0,0
3,3,5118,1,12103,33097,2532,591,23,1,1,0,2,0,1,0
3,3,4634,1,4439,14751,523,279,43,1,0,2,0,0,0,4
2,3,4836,1,272288,12819,3354,395,22,1,1,0,1,0,499,0
2,3,5046,1,20161,10155,477,100,18,0,1,0,1,0,0,3
1,3,5099,1,8612,5807,2185,86,36,1,0,0,0,4,0,2
4,3,4493,1,48241,2609,1376,42,13,0,1,0,2,0,18,0
4,3,5489,1,24789,4336,2458,85,30,1,0,0,0,0,0,9
4,3,5039,1,29667,13550,4359,457,44,1,1,1,1,0,0,1
3,3,3867,1,74554,8516,1990,171,41,0,0,0,0,0,0,3
3,3,5152,1,23822,19543,4127,124,34,0.333,0,1,0,0,2,5
2,3,1175,1,33638,22748,2161,196,23,1,1,0,1,0,1,0
2,3,641,1,3965,20965,29,29,21,1,1,1,1,0,3,0
2,3,1779,1,18767,1025,57,11,14,1,0,1,0,3,1,1
1,3,5052,1,32171,2805,519,59,13,0,1,0,2,0,18,0
4,3,4979,1,22502,23247,1070,457,39,1,0,0,1,1,1,1
4,3,5004,1,13921,22189,12109,371,34,1,1,1,0,0,2,9
3,3,4982,1,141902,15584,5618,112,10,0,0,0,1,1,18,27
3,3,3557,1,3057,1901,1949,10,41,1,1,0,2,0,0,1
1,3,4433,1,84820,825953,578069,2181,17,1,0,0,1,0,1,20
4,3,4305,1,21277,5435,321,93,24,1,0,0,1,1,1,6
4,3,4166,1,168535,11920,466,171,24,0,1,0,1,0,1,0
3,3,3512,1,29525,2254127,29,292,45,1,0,0,0,2,186,3382
2,3,5669,1,263513,74354,1409,3919,21,-1,1,0,2,0,2,0
2,3,5370,1,290710,157177,510,2771,21,-1,1,0,2,0,2,0
1,3,3845,1,98421,19289,5282,228,21,0.333,0,0,0,0,0,1
4,3,4611,1,29986,13706,847,20,21,1,0,0,1,0,3,92
3,3,4952,1,115501,700613,80164,4755,25,1,0,0,0,1,18,64
3,3,5705,1,311552,172634,7411,1797,32,1,0,0,2,1,2,6
2,3,1963,1,60463,3428,236,14,16,0,1,2,1,0,20,0
2,3,3606,1,386993,3131273,117,3524,36,1,0,3,0,1,20,36
4,3,3845,1,5999,8071,1189,98,41,1,0,1,1,4,0,13
4,3,5069,1,65074,9034,809,110,9,1,0,0,0,0,0,0
3,3,5214,1,116795,150098,1859,2787,31,0,0,0,0,1,0,2
3,3,4994,1,51964,5961,484,91,27,1,0,3,0,1,1,8
2,3,4636,1,35709,54813,6970,361,38,0.333,0,0,0,0,1,2
1,3,548,0,32372,382,1382,2,20,1,1,0,1,0,808,0
1,3,4515,0,62750,676,397,4,26,-1,1,0,1,0,21,0
1,3,839,0,20679,298,1088,0,22,0,1,0,1,0,224,0
1,3,3795,0,148995,1645,229,13,20,1,1,0,1,0,808,0
1,3,2102,0,80168,279,433,3,26,-1,1,0,1,0,21,0
1,3,2165,0,5211,7,35,0,20,1,1,0,1,0,808,0
1,3,798,0,28380,3162,295,40,20,1,1,0,1,0,808,0
1,3,3541,0,59979,1027,750,28,43,-1,0,0,0,0,0,0
1,3,4977,0,153047,1113,1014,10,19,-0.2,1,0,1,0,4,0
1,3,898,0,55243,214,215,0,20,1,1,0,1,0,808,0
1,3,646,0,35114,27,67,0,20,1,1,0,1,0,808,0
1,3,3209,0,54105,637,112,8,20,1,1,0,1,0,808,0
1,3,851,0,43974,309,705,1,21,0,1,0,1,0,9,0
1,3,1317,0,97969,1023,1760,22,20,1,1,0,1,0,808,0
1,3,4568,0,145047,4484,786,13,26,-1,1,0,1,0,21,0
1,3,1314,0,7604,187,208,0,20,1,1,0,1,0,808,0
1,3,199,0,11488,1138,676,1,49,-1,0,0,0,1,0,1
1,3,3,0,66,1,17,0,26,-1,1,0,1,0,21,0
1,3,3017,0,62185,311,176,3,20,0,1,1,1,0,178,0
1,3,648,0,884,32,247,0,20,1,1,0,1,0,808,0
1,3,4994,0,531182,14896,989,248,26,-1,1,0,1,0,21,0
1,3,252,0,639,103,60,0,21,0,1,0,2,0,46,0
1,3,3017,0,62185,311,176,3,26,1,1,0,1,0,12,0
1,3,1862,0,19796,176,15,2,20,1,1,0,1,0,808,0
1,3,2636,0,73405,942,1256,3,20,1,1,0,1,0,808,0
1,3,1634,0,167530,15,207,0,20,1,1,0,1,0,808,0
1,3,2124,0,213835,414,225,5,20,1,1,0,1,0,808,0
1,3,881,0,704,0,5,0,20,1,1,0,1,0,808,0
1,3,269,0,4543,129,167,1,21,0,1,0,1,0,9,0
1,3,901,0,111310,1410,1622,8,20,1,1,0,1,0,808,0
1,3,189,0,1267,192,105,1,20,1,1,0,1,0,808,0
1,3,1866,0,192852,10471,526,11,17,-1,1,0,0,1,0,1
1,3,1036,0,4546,30,153,0,20,1,1,0,1,0,808,0
